radius,start_time,a,b,bstd,n,mc
7,2006-07-31 00:00:00+00:00,2.05112301160375,0.795187079541165,3.7998921253842466e-16,26.0,0.8
7,2007-01-31 00:00:00+00:00,2.3714562586418477,1.1428802155348734,7.031504129256102e-16,10.0,1.2
7,2007-07-31 00:00:00+00:00,2.0612086054006156,0.9650988486738935,8.899091633788649e-16,8.0,1.2
7,2008-01-31 00:00:00+00:00,1.786835208352486,0.8405699649740355,6.588023957623428e-17,6.0,1.2
7,2008-07-31 00:00:00+00:00,1.786835208352486,0.8405699649740355,6.588023957623428e-17,6.0,1.2
7,2009-01-31 00:00:00+00:00,1.3176912196936978,0.8405699649740355,1.473126940664318e-16,3.0,0.8
7,2009-07-31 00:00:00+00:00,19.10895720374315,8.685889638065067,,1.0,1.4
8,1990-01-31 00:00:00+00:00,3.0100907546168916,0.7278084895504039,2.9727871634924073e-16,137.0,1.2
8,1990-07-31 00:00:00+00:00,3.0100907546168916,0.7278084895504039,2.9727871634924073e-16,137.0,1.2
8,1991-01-31 00:00:00+00:00,3.0100907546168916,0.7278084895504039,2.9727871634924073e-16,137.0,1.2
8,1991-07-31 00:00:00+00:00,3.001064727790177,0.7229381828499662,1.5758832386712964e-17,136.0,1.2
8,1992-01-31 00:00:00+00:00,3.001064727790177,0.7229381828499662,1.5758832386712964e-17,136.0,1.2
8,1992-07-31 00:00:00+00:00,3.001064727790177,0.7229381828499662,1.5758832386712964e-17,136.0,1.2
8,1993-01-31 00:00:00+00:00,3.0033225234594485,0.7301814375788673,1.0198150638209363e-16,134.0,1.2
8,1993-07-31 00:00:00+00:00,3.0033225234594485,0.7301814375788673,1.0198150638209363e-16,134.0,1.2
8,1994-01-31 00:00:00+00:00,2.993571976046904,0.7274983707008784,1.0277311084948919e-16,132.0,1.2
8,1994-07-31 00:00:00+00:00,2.993571976046904,0.7274983707008784,1.0277311084948919e-16,132.0,1.2
8,1995-01-31 00:00:00+00:00,2.9553878063645898,0.7125143843725225,8.676895071076011e-17,126.0,1.2
8,1995-07-31 00:00:00+00:00,2.9373511204907916,0.7433567847534451,3.5754679095922345e-16,111.0,1.2
8,1996-01-31 00:00:00+00:00,2.941449758302523,0.7881788030874776,4.3161022692210593e-16,99.0,1.2
8,1996-07-31 00:00:00+00:00,2.8709775668771065,0.772079078939115,7.271716757895693e-16,88.0,1.2
8,1997-01-31 00:00:00+00:00,2.8314408615179376,0.8168187606657189,3.7216197724870886e-16,71.0,1.2
8,1997-07-31 00:00:00+00:00,2.7448244869992147,0.7765926086302993,4.679872027956281e-16,65.0,1.2
8,1998-01-31 00:00:00+00:00,2.7262503442266337,0.7782155456069832,3.7216782379438377e-16,62.0,1.2
8,1998-07-31 00:00:00+00:00,2.700546610178161,0.7686627998287646,4.868659367432102e-16,60.0,1.2
8,1999-01-31 00:00:00+00:00,2.690633390509757,0.7726711641223496,5.833090729548306e-17,58.0,1.2
8,1999-07-31 00:00:00+00:00,2.656974721091845,0.7841428145475379,7.927111890818829e-17,52.0,1.2
8,2000-01-31 00:00:00+00:00,2.7432244918476076,0.8511298891571275,9.022541442949243e-16,78.0,1.0
8,2000-07-31 00:00:00+00:00,2.6724045636530938,0.8335554729158385,5.853781636075708e-16,69.0,1.0
8,2001-01-31 00:00:00+00:00,2.6707113857927824,0.8446365830919562,6.246019262158283e-16,67.0,1.0
8,2001-07-31 00:00:00+00:00,2.6444050009347957,0.8314916442919403,3.6678534713803225e-16,65.0,1.0
8,2002-01-31 00:00:00+00:00,2.5372212487262407,0.7792592454281548,5.936181231049175e-16,82.0,0.8
8,2002-07-31 00:00:00+00:00,2.4426531011096406,0.7469438263692297,6.477798986781277e-16,70.0,0.8
8,2003-01-31 00:00:00+00:00,2.354820052485233,0.7030354537337239,3.6119724161932815e-16,62.0,0.8
8,2003-07-31 00:00:00+00:00,2.3458505963780065,0.7187482309198279,2.11972486542454e-16,59.0,0.8
8,2004-01-31 00:00:00+00:00,2.332672738204488,0.7115559308019382,3.0130721082574476e-16,58.0,0.8
8,2004-07-31 00:00:00+00:00,2.280271881010662,0.7602175288436808,2.1582159217610237e-16,47.0,0.8
8,2005-01-31 00:00:00+00:00,2.2500862385097773,0.7582919525294873,1.3502381830495434e-17,44.0,0.8
8,2005-07-31 00:00:00+00:00,2.2298648698499206,0.7454955178379172,4.007287597245477e-17,43.0,0.8
8,2006-01-31 00:00:00+00:00,2.13197912277716,0.730588848061545,1.558308450110043e-17,18.0,1.2
8,2006-07-31 00:00:00+00:00,2.0639282653709223,0.7519128343399576,6.890233745335692e-16,29.0,0.8
8,2007-01-31 00:00:00+00:00,2.154535823240346,0.9276192817351013,5.446965268056081e-16,11.0,1.2
8,2007-07-31 00:00:00+00:00,2.0612086054006156,0.9650988486738935,8.899091633788649e-16,8.0,1.2
8,2008-01-31 00:00:00+00:00,1.786835208352486,0.8405699649740355,6.588023957623428e-17,6.0,1.2
8,2008-07-31 00:00:00+00:00,1.786835208352486,0.8405699649740355,6.588023957623428e-17,6.0,1.2
8,2009-01-31 00:00:00+00:00,1.3176912196936978,0.8405699649740355,1.473126940664318e-16,3.0,0.8
8,2009-07-31 00:00:00+00:00,19.10895720374315,8.685889638065067,,1.0,1.4
9,1990-01-31 00:00:00+00:00,3.055939458547817,0.7505028509022961,1.0093239241929085e-17,143.0,1.2
