radius,start_time,a,b,bstd,n,mc
17,2000-07-31 00:00:00+00:00,4.034253537716849,0.7541197437447784,1.7342358073994547e-15,3209.0,0.7
17,2001-01-31 00:00:00+00:00,3.9971370531278656,0.7600739508149043,6.389735635791002e-16,2918.0,0.7
17,2001-07-31 00:00:00+00:00,3.9793160811815467,0.7591188794133802,4.3638409658154646e-16,2805.0,0.7
17,2002-01-31 00:00:00+00:00,3.9567688635808844,0.7586737860261331,8.223960590152304e-16,2665.0,0.7
17,2002-07-31 00:00:00+00:00,3.927959731232981,0.754941528454815,8.643859943016507e-16,2509.0,0.7
17,2003-01-31 00:00:00+00:00,3.879196679003488,0.7542576195202085,2.0689965197700444e-15,2245.0,0.7
17,2003-07-31 00:00:00+00:00,3.8475495451523845,0.7660279897837016,3.0644904019980196e-15,2048.0,0.7
17,2004-01-31 00:00:00+00:00,3.8316426294443096,0.7686558799259897,3.1780501764337184e-15,1966.0,0.7
17,2004-07-31 00:00:00+00:00,3.81060989016982,0.7700008411299833,5.250115678701789e-15,1869.0,0.7
17,2005-01-31 00:00:00+00:00,3.7904807644338074,0.7736102127687142,6.145145435462306e-15,1774.0,0.7
17,2005-07-31 00:00:00+00:00,3.7755764030647194,0.772218919384994,5.526196306963248e-15,1718.0,0.7
17,2006-01-31 00:00:00+00:00,3.758515411069812,0.7725261968671687,6.298010853129734e-15,1651.0,0.7
17,2006-07-31 00:00:00+00:00,3.73375139413976,0.7683596310436097,6.7266088499698435e-15,1570.0,0.7
17,2007-01-31 00:00:00+00:00,3.7106617527948598,0.7649142177882966,6.0455642936807315e-15,1497.0,0.7
17,2007-07-31 00:00:00+00:00,3.6893689616432925,0.7827416974897501,6.872604445533418e-15,1385.0,0.7
17,2008-01-31 00:00:00+00:00,3.6640219949998922,0.7772951210598589,7.669039568281062e-15,1318.0,0.7
17,2008-07-31 00:00:00+00:00,3.6424905894826596,0.7838840114056136,8.425407187218059e-15,1241.0,0.7
17,2009-01-31 00:00:00+00:00,3.619291670506304,0.7846482912836413,7.158976069592526e-15,1175.0,0.7
17,2009-07-31 00:00:00+00:00,3.586471087114624,0.7798124957150725,5.930958372099224e-15,1098.0,0.7
17,2010-01-31 00:00:00+00:00,3.560450165380754,0.7715555467614942,4.174002073746532e-15,1048.0,0.7
17,2010-07-31 00:00:00+00:00,3.528695463806996,0.7697155715546039,2.7482456798104277e-15,977.0,0.7
17,2011-01-31 00:00:00+00:00,3.466805757265398,0.7626070504888567,3.722583509839331e-16,857.0,0.7
17,2011-07-31 00:00:00+00:00,3.400738275755856,0.783226117312856,7.373144376190582e-16,712.0,0.7
17,2012-01-31 00:00:00+00:00,3.3460878117004214,0.7722670764886014,2.8938801144248182e-15,639.0,0.7
17,2012-07-31 00:00:00+00:00,3.291060111130433,0.7844586191446202,3.1698070386929145e-15,552.0,0.7
17,2013-01-31 00:00:00+00:00,3.266768824376332,0.8074297704577209,2.8163183643186777e-15,503.0,0.7
17,2013-07-31 00:00:00+00:00,3.2194107900704356,0.8199836010304908,2.694564176501045e-15,442.0,0.7
17,2014-01-31 00:00:00+00:00,3.1500594127500334,0.8179537327325834,1.6613584802181706e-15,378.0,0.7
17,2014-07-31 00:00:00+00:00,3.0686600843757406,0.8747057874952824,6.58996194182833e-16,286.0,0.7
17,2015-01-31 00:00:00+00:00,2.9380952267906535,0.8594792756316054,8.913079399235427e-16,217.0,0.7
17,2015-07-31 00:00:00+00:00,2.7283242282291926,0.8488827569487636,8.56505876382475e-16,112.0,0.8
